tract_geoid,microtype,datetime,utc_offset,interval_minutes,cnt_tmcs,V1_aggflow_plph,V1_aggdensity_plpm,V1_aggspeed_mph,V5_aggflow_plph,V5_aggdensity_plpm,V5_aggspeed_mph,,,,,V1_aggflow_plph,V5_aggflow_plph,,,sum,,total vehicles ,,avg total vehicles
13001950100,6,9/3/2019 3:30,-04:00,15,11,5.8237,0.098,59.45,37.9354,0.6382,59.45,,,,,,,,,,,,,
13001950100,6,9/3/2019 3:45,-04:00,15,11,10.1185,0.1675,60.41,31.7723,0.532,59.72,,,,,,,,,,,,,
13001950100,6,9/3/2019 4:00,-04:00,15,11,3.1652,0.0548,57.71,16.4511,0.2814,58.46,,,,,,,,,,,,,
13001950100,6,9/3/2019 4:15,-04:00,15,11,0.1619,0.003,54.18,0.2105,0.0039,54.15,,,,,,,,,,,,,
13001950100,6,9/3/2019 4:30,-04:00,15,11,0.1619,0.003,54.18,0.2105,0.0039,54.15,,,,,,,,,,,,,
13001950100,6,9/3/2019 4:45,-04:00,15,11,11.142,0.1973,56.49,37.8517,0.6699,56.5,,,,,,,,,,,,,
13001950100,6,9/3/2019 5:00,-04:00,15,11,9.5919,0.1719,55.8,14.0384,0.2508,55.98,,,,,,,,,,,,,
13001950100,6,9/3/2019 5:15,-04:00,15,11,20.4207,0.3544,57.62,33.0556,0.5679,58.21,,,,,,,,,,,,,
13001950100,6,9/3/2019 5:30,-04:00,15,11,22.8424,0.3828,59.67,36.5228,0.5967,61.2,,,,,,,,,,,,,
13001950100,6,9/3/2019 5:45,-04:00,15,11,18.3177,0.3195,57.34,35.6261,0.6073,58.66,,,,,,,,,,,,,
13001950100,6,9/3/2019 6:00,-04:00,15,11,27.2057,0.484,56.21,33.6746,0.5923,56.86,,,,,,,,,,,,,
13001950100,6,9/3/2019 6:15,-04:00,15,11,49.9386,0.7972,62.64,80.9191,1.2647,63.98,,,,,,,,,,,,,
13001950100,6,9/3/2019 6:30,-04:00,15,11,29.3801,0.5444,53.97,35.5382,0.6667,53.3,,,,,,,,,,,,,
13001950100,6,9/3/2019 6:45,-04:00,15,11,42.9721,0.7216,59.56,77.2768,1.2611,61.28,,,,,,,,,,,,,
13001950100,6,9/3/2019 7:00,-04:00,15,11,50.3267,0.862,58.38,52.1031,0.8999,57.9,,,,,,,,,,,,,
13001950100,6,9/3/2019 7:15,-04:00,15,11,57.841,1.0123,57.14,66.7452,1.167,57.19,,,,,,,,,,,,,
13001950100,6,9/3/2019 7:30,-04:00,15,11,49.4682,0.8801,56.21,67.6822,1.1917,56.8,,,,,,,,,,,,,
13001950100,6,9/3/2019 7:45,-04:00,15,11,36.6885,0.6739,54.44,39.0865,0.7173,54.49,,,,,,,,,,,,,
13001950100,6,9/3/2019 8:00,-04:00,15,11,54.1979,0.9414,57.57,68.3499,1.1677,58.53,,,,,,,,,,,,,
13001950100,6,9/3/2019 8:15,-04:00,15,11,40.4157,0.7196,56.16,42.0668,0.7449,56.47,,,,,,,,,,,,,
13001950100,6,9/3/2019 8:30,-04:00,15,11,60.472,1.0282,58.81,67.0882,1.1293,59.41,,,,,,,,,,,,,
13001950100,6,9/3/2019 8:45,-04:00,15,11,68.4877,1.2315,55.61,80.175,1.4461,55.44,,,,,,,,,,,,,
13001950100,6,9/3/2019 9:00,-04:00,15,11,63.9855,1.0556,60.61,74.1274,1.2105,61.24,,,,,,,,,,,,,
13001950100,6,9/3/2019 9:15,-04:00,15,11,56.9859,1.0004,56.96,68.6778,1.2178,56.4,,,,,,,,,,,,,
13001950100,6,9/3/2019 9:30,-04:00,15,11,54.3131,1.2595,43.12,69.763,1.6516,42.24,,,,,,,,,,,,,
13001950100,6,9/3/2019 9:45,-04:00,15,11,55.3622,0.9966,55.55,62.2626,1.122,55.49,,,,,,,,,,,,,
13001950100,6,9/3/2019 10:00,-04:00,15,11,53.4609,0.9512,56.2,63.2585,1.1132,56.82,,,,,,,,,,,,,
13001950100,6,9/3/2019 10:15,-04:00,15,11,67.3652,1.233,54.63,73.3847,1.3346,54.99,,,,,,,,,,,,,
13001950100,6,9/3/2019 10:30,-04:00,15,11,69.8711,1.2002,58.22,81.881,1.4023,58.39,,,,,,,,,,,,,
13001950100,6,9/3/2019 10:45,-04:00,15,11,58.9196,0.9985,59.01,69.0136,1.153,59.86,,,,,,,,,,,,,
13001950100,6,9/3/2019 11:00,-04:00,15,11,60.7129,1.0704,56.72,72.7776,1.284,56.68,,,,,,,,,,,,,
13001950100,6,9/3/2019 11:15,-04:00,15,11,41.404,0.739,56.03,47.5677,0.8462,56.21,,,,,,,,,,,,,
13001950100,6,9/3/2019 11:30,-04:00,15,11,48.5736,0.8767,55.41,60.129,1.0768,55.84,,,,,,,,,,,,,
13001950100,6,9/3/2019 11:45,-04:00,15,11,69.0438,1.1592,59.56,84.9651,1.4236,59.68,,,,,,,,,,,,,
13001950100,6,9/3/2019 12:00,-04:00,15,11,56.9015,0.9925,57.33,70.0758,1.2179,57.54,,,,,,,,,,,,,
13001950100,6,9/3/2019 12:15,-04:00,15,11,60.3154,1.0909,55.29,70.7555,1.265,55.93,,,,,,,,,,,,,
13001950100,6,9/3/2019 12:30,-04:00,15,11,61.3644,1.0732,57.18,71.2852,1.2326,57.83,,,,,,,,,,,,,
13001950100,6,9/3/2019 12:45,-04:00,15,11,58.9267,1.0179,57.89,66.6849,1.1385,58.57,,,,,,,,,,,,,
13001950100,6,9/3/2019 13:00,-04:00,15,11,67.486,1.2356,54.62,77.7249,1.4455,53.77,,,,,,,,,,,,,
13001950100,6,9/3/2019 13:15,-04:00,15,11,45.3066,0.791,57.28,56.0147,0.9641,58.1,,,,,,,,,,,,,
13001950100,6,9/3/2019 13:30,-04:00,15,11,51.4983,0.8884,57.97,60.7334,1.0485,57.92,,,,,,,,,,,,,
13001950100,6,9/3/2019 13:45,-04:00,15,11,72.0758,1.2263,58.77,81.5456,1.3981,58.33,,,,,,,,,,,,,
13001950100,6,9/3/2019 14:00,-04:00,15,11,67.9018,1.1995,56.61,80.0304,1.4178,56.45,,,,,,,,,,,,,
13001950100,6,9/3/2019 14:15,-04:00,15,11,68.4759,1.4491,47.25,73.7321,1.6213,45.48,,,,,,,,,,,,,
13001950100,6,9/3/2019 14:30,-04:00,15,11,88.9686,1.6241,54.78,106.9154,1.9319,55.34,,,,,,,,,,,,,
13001950100,6,9/3/2019 14:45,-04:00,15,11,66.9864,1.1131,60.18,80.8506,1.3368,60.48,,,,,,,,,,,,,
13001950100,6,9/3/2019 15:00,-04:00,15,11,88.1546,1.8782,46.94,102.3307,2.3934,42.75,,,,,,,,,,,,,
13001950100,6,9/3/2019 15:15,-04:00,15,11,81.788,1.3704,59.68,88.3896,1.4778,59.81,,,,,,,,,,,,,
13001950100,6,9/3/2019 15:30,-04:00,15,11,64.5265,1.0522,61.32,76.9438,1.2209,63.02,,,,,,,,,,,,,
13001950100,6,9/3/2019 15:45,-04:00,15,11,53.3725,0.934,57.14,58.0652,1.0156,57.17,,,,,,,,,,,,,
13001950100,6,9/3/2019 16:00,-04:00,15,11,78.4321,1.2811,61.22,94.6999,1.4883,63.63,,,,,,,,,,,,,
13001950100,6,9/3/2019 16:15,-04:00,15,11,86.8889,1.5347,56.62,101.3202,1.7753,57.07,,,,,,,,,,,,,
13001950100,6,9/3/2019 16:30,-04:00,15,11,79.5896,1.3666,58.24,86.607,1.4729,58.8,,,,,,,,,,,,,
13001950100,6,9/3/2019 16:45,-04:00,15,11,71.316,1.2548,56.84,83.1468,1.4445,57.56,,,,,,,,,,,,,
13001950100,6,9/3/2019 17:00,-04:00,15,11,64.471,1.159,55.63,74.2778,1.3207,56.24,,,,,,,,,,,,,
13001950100,6,9/3/2019 17:15,-04:00,15,11,70.1238,1.203,58.29,83.953,1.4002,59.96,,,,,,,,,,,,,
13001950100,6,9/3/2019 17:30,-04:00,15,11,108.3011,1.873,57.82,140.4124,2.431,57.76,,,,,,,,,,,,,
13001950100,6,9/3/2019 17:45,-04:00,15,11,63.5216,1.1773,53.95,66.866,1.2449,53.71,,,,,,,,,,,,,
13001950100,6,9/3/2019 18:00,-04:00,15,11,48.2412,0.8751,55.12,56.1144,1.0149,55.29,,,,,,,,,,,,,
13001950100,6,9/3/2019 18:15,-04:00,15,11,50.5268,0.9209,54.87,59.6443,1.0886,54.79,,,,,,,,,,,,,
13001950100,6,9/3/2019 18:30,-04:00,15,11,48.7264,0.8758,55.63,52.9189,0.9449,56.01,,,,,,,,,,,,,
13001950100,6,9/3/2019 18:45,-04:00,15,11,50.9968,0.9167,55.63,62.0164,1.1063,56.06,,,,,,,,,,,,,
13001950100,6,9/3/2019 19:00,-04:00,15,11,22.1913,0.4009,55.36,30.4271,0.5564,54.68,,,,,,,,,,,,,
13001950100,6,9/3/2019 19:15,-04:00,15,11,21.752,0.4006,54.29,30.2476,0.5565,54.35,,,,,,,,,,,,,
13001950100,6,9/3/2019 19:30,-04:00,15,11,24.2122,0.434,55.79,33.1009,0.5945,55.68,,,,,,,,,,,,,
13001950100,6,9/3/2019 19:45,-04:00,15,11,27.3221,0.4999,54.66,36.5469,0.667,54.79,,,,,,,,,,,,,
13001950100,6,9/3/2019 20:00,-04:00,15,11,19.9801,0.3613,55.3,24.1109,0.4331,55.67,,,,,,,,,,,,,
13001950100,6,9/3/2019 20:15,-04:00,15,11,28.8556,0.4988,57.85,34.0244,0.5877,57.9,,,,,,,,,,,,,
13001950100,6,9/3/2019 20:30,-04:00,15,11,20.1055,0.3831,52.48,25.085,0.4794,52.33,,,,,,,,,,,,,
13001950100,6,9/3/2019 20:45,-04:00,15,11,20.0515,0.3571,56.16,23.8523,0.4222,56.49,,,,,,,,,,,,,
13001950100,6,9/3/2019 21:00,-04:00,15,11,16.3192,0.2856,57.15,24.855,0.4362,56.98,,,,,,,,,,,,,
13001950100,6,9/3/2019 21:15,-04:00,15,11,15.1894,0.2759,55.06,21.5756,0.3916,55.1,,,,,,,,,,,,,
13001950100,6,9/3/2019 21:30,-04:00,15,11,11.0106,0.2024,54.41,19.1197,0.3513,54.42,,,,,,,,,,,,,
13001950100,6,9/3/2019 21:45,-04:00,15,11,18.6194,0.3449,53.99,24.0484,0.4463,53.88,,,,,,,,,,,,,
13001950100,6,9/3/2019 22:00,-04:00,15,11,16.0493,0.2781,57.71,27.4782,0.4727,58.13,,,,,,,,,,,,,
13001950100,6,9/3/2019 22:15,-04:00,15,11,15.0256,0.2826,53.18,35.7527,0.675,52.97,,,,,,,,,,,,,
13001950100,6,9/3/2019 22:30,-04:00,15,11,6.3519,0.1194,53.18,11.0621,0.2086,53.02,,,,,,,,,,,,,
13001950100,6,9/3/2019 22:45,-04:00,15,11,7.1251,0.1447,49.25,10.0366,0.2057,48.79,,,,,,,,,,,,,
13001950100,6,9/3/2019 23:00,-04:00,15,11,1.5107,0.0277,54.56,4.1889,0.0768,54.56,,,,,,,,,,,,,
13001950100,6,9/3/2019 23:15,-04:00,15,11,6.5793,0.1291,50.96,32.501,0.6438,50.48,,,,,,,,,,,,,
13001950100,6,9/3/2019 23:30,-04:00,15,11,13.7301,0.2386,57.55,33.6875,0.5845,57.64,,,,,,,,,,,,,
13001950100,6,9/3/2019 23:45,-04:00,15,11,19.8028,0.3489,56.76,52.143,0.9242,56.42,,,,,,,,,,,,,
13001950100,6,9/4/2019 0:00,-04:00,15,11,2.8013,0.0447,62.61,17.6954,0.2821,62.72,,,,,,,,,,,,,
13001950100,6,9/4/2019 0:15,-04:00,15,11,4.7732,0.1109,43.04,6.0782,0.142,42.82,,,,,,,,,,,,,
13001950100,6,9/4/2019 0:30,-04:00,15,11,2.6755,0.05,53.49,3.2743,0.0612,53.47,,,,,,,,,,,,,
13001950100,6,9/4/2019 0:45,-04:00,15,11,1.2872,0.0207,62.3,7.3034,0.1171,62.37,,,,,,,,,,,,,
13001950100,6,9/4/2019 1:00,-04:00,15,11,3.1208,0.0504,61.88,21.1183,0.3412,61.9,,,,,,,,,,,,,
13001950100,6,9/4/2019 1:15,-04:00,15,11,0.0119,0.0002,54.67,0.0134,0.0002,54.67,,,,,,,,,,,,,
13001950100,6,9/4/2019 1:30,-04:00,15,11,5.6259,0.0981,57.35,36.9421,0.6437,57.39,,,,,,,,,,,,,
13001950100,6,9/4/2019 1:45,-04:00,15,11,1.4254,0.0233,61.27,9.2549,0.151,61.28,,,,,,,,,,,,,
13001950100,6,9/4/2019 2:00,-04:00,15,11,0,0,,0,0,,,,,,,,,,,,,,
13001950100,6,9/4/2019 2:15,-04:00,15,11,2.5057,0.0424,59.09,3.7633,0.0637,59.09,,,,,,,,,,,,,
13001950100,6,9/4/2019 2:30,-04:00,15,11,4.5755,0.0763,60,20.2863,0.3382,59.99,,,,,,,,,,,,,
13001950100,6,9/4/2019 2:45,-04:00,15,11,3.5946,0.0627,57.3,24.7572,0.4321,57.3,,,,,,,,,,,,,
13001950100,6,9/4/2019 3:00,-04:00,15,11,0.7004,0.0114,61.45,0.7004,0.0114,61.45,,,,,,,,,,,,,
13001950100,6,9/4/2019 3:15,-04:00,15,11,0,0,,0,0,,,,,,,,,,,,,,
13001950100,6,9/4/2019 3:30,-04:00,15,11,1.643,0.0258,63.75,3.6385,0.0571,63.75,,,,,,,,,,,,,
13001950100,6,9/4/2019 3:45,-04:00,15,11,3.246,0.0512,63.39,22.3563,0.3527,63.39,,,,,,,,,,,,,
13001950100,6,9/4/2019 4:00,-04:00,15,11,11.3347,0.1859,60.96,37.7255,0.618,61.05,,,,,,,,,,,,,
13001950100,6,9/4/2019 4:15,-04:00,15,11,6.8387,0.1492,45.83,43.5682,0.9532,45.71,,,,,,,,,,,,,
13001950100,6,9/4/2019 4:30,-04:00,15,11,2.2038,0.0383,57.53,8.898,0.1544,57.61,,,,,,,,,,,,,
13001950100,6,9/4/2019 4:45,-04:00,15,11,3.2503,0.0561,57.9,3.7113,0.0641,57.92,,,,,,,,,,,,,
13001950100,6,9/4/2019 5:00,-04:00,15,11,13.2113,0.2339,56.47,18.7828,0.3306,56.81,,,,,,,,,,,,,
13001950100,6,9/4/2019 5:15,-04:00,15,11,44.2559,0.7418,59.66,68.4113,1.1422,59.9,,,,,,,,,,,,,
13001950100,6,9/4/2019 5:30,-04:00,15,11,33.0305,0.5464,60.45,54.5178,0.886,61.54,,,,,,,,,,,,,
13001950100,6,9/4/2019 5:45,-04:00,15,11,46.7912,0.7768,60.24,62.2636,1.0219,60.93,,,,,,,,,,,,,
13001950100,6,9/4/2019 6:00,-04:00,15,11,40.5573,0.6879,58.96,60.0385,1.0001,60.03,,,,,,,,,,,,,
13001950100,6,9/4/2019 6:15,-04:00,15,11,52.8397,0.9309,56.76,80.1862,1.4023,57.18,,,,,,,,,,,,,
13001950100,6,9/4/2019 6:30,-04:00,15,11,25.8893,0.4703,55.05,29.9771,0.5402,55.49,,,,,,,,,,,,,
13001950100,6,9/4/2019 6:45,-04:00,15,11,47.4539,0.8029,59.1,69.5091,1.1571,60.07,,,,,,,,,,,,,
13001950100,6,9/4/2019 7:00,-04:00,15,11,62.4489,1.2456,50.14,81.5272,1.7793,45.82,,,,,,,,,,,,,
13001950100,6,9/4/2019 7:15,-04:00,15,11,69.5214,1.165,59.68,98.7884,1.6272,60.71,,,,,,,,,,,,,
13001950100,6,9/4/2019 7:30,-04:00,15,11,66.5947,1.16,57.41,89.5731,1.5481,57.86,,,,,,,,,,,,,
13001950100,6,9/4/2019 7:45,-04:00,15,11,78.5409,1.4278,55.01,97.8182,1.7879,54.71,,,,,,,,,,,,,
13001950100,6,9/4/2019 8:00,-04:00,15,11,44.1454,0.894,49.38,48.3511,1.0026,48.23,,,,,,,,,,,,,
13001950100,6,9/4/2019 8:15,-04:00,15,11,43.6384,0.7909,55.18,56.2034,1.0043,55.96,,,,,,,,,,,,,
13001950100,6,9/4/2019 8:30,-04:00,15,11,49.3729,0.8525,57.91,62.5438,1.0785,57.99,,,,,,,,,,,,,
13001950100,6,9/4/2019 8:45,-04:00,15,11,68.5117,1.0733,63.83,87.7309,1.3657,64.24,,,,,,,,,,,,,
13001950100,6,9/4/2019 9:00,-04:00,15,11,57.1649,1.0275,55.63,72.4555,1.3,55.74,,,,,,,,,,,,,
13001950100,6,9/4/2019 9:15,-04:00,15,11,48.7607,0.8538,57.11,62.4154,1.084,57.58,,,,,,,,,,,,,
13001950100,6,9/4/2019 9:30,-04:00,15,11,49.7316,0.8977,55.4,65.0858,1.1668,55.78,,,,,,,,,,,,,
13001950100,6,9/4/2019 9:45,-04:00,15,11,49.8557,0.8473,58.84,68.9794,1.1433,60.34,,,,,,,,,,,,,
13001950100,6,9/4/2019 10:00,-04:00,15,11,54.6431,0.9177,59.54,72.0899,1.196,60.27,,,,,,,,,,,,,
13001950100,6,9/4/2019 10:15,-04:00,15,11,77.7974,1.3087,59.45,104.1559,1.7623,59.1,,,,,,,,,,,,,
13001950100,6,9/4/2019 10:30,-04:00,15,11,51.2393,0.8926,57.41,63.7502,1.1075,57.56,,,,,,,,,,,,,
13001950100,6,9/4/2019 10:45,-04:00,15,11,53.37,1.0841,49.23,63.9704,1.3376,47.83,,,,,,,,,,,,,
13001950100,6,9/4/2019 11:00,-04:00,15,11,72.2626,1.247,57.95,87.9185,1.5266,57.59,,,,,,,,,,,,,
13001950100,6,9/4/2019 11:15,-04:00,15,11,71.1872,1.1762,60.52,85.84,1.4146,60.68,,,,,,,,,,,,,
13001950100,6,9/4/2019 11:30,-04:00,15,11,44.1736,0.7694,57.41,58.4497,0.9989,58.52,,,,,,,,,,,,,
13001950100,6,9/4/2019 11:45,-04:00,15,11,42.8575,0.7487,57.25,56.2563,0.9641,58.35,,,,,,,,,,,,,
13001950100,6,9/4/2019 12:00,-04:00,15,11,50.7607,0.9319,54.47,54.5447,1.0036,54.35,,,,,,,,,,,,,
13001950100,6,9/4/2019 12:15,-04:00,15,11,45.7773,0.8286,55.25,51.4416,0.9265,55.52,,,,,,,,,,,,,
13001950100,6,9/4/2019 12:30,-04:00,15,11,78.31,1.6374,47.82,90.5562,1.9743,45.87,,,,,,,,,,,,,
13001950100,6,9/4/2019 12:45,-04:00,15,11,48.7612,0.8703,56.03,51.9832,0.9281,56.01,,,,,,,,,,,,,
13001950100,6,9/4/2019 13:00,-04:00,15,11,48.9658,0.8608,56.89,59.2828,1.0273,57.71,,,,,,,,,,,,,
13001950100,6,9/4/2019 13:15,-04:00,15,11,73.1427,1.2345,59.25,79.5104,1.3276,59.89,,,,,,,,,,,,,
13001950100,6,9/4/2019 13:30,-04:00,15,11,74.0629,1.331,55.64,87.2062,1.5818,55.13,,,,,,,,,,,,,
13001950100,6,9/4/2019 13:45,-04:00,15,11,41.5435,0.7792,53.32,47.3791,0.8896,53.26,,,,,,,,,,,,,
13001950100,6,9/4/2019 14:00,-04:00,15,11,66.8244,1.0901,61.3,79.4145,1.2841,61.84,,,,,,,,,,,,,
13001950100,6,9/4/2019 14:15,-04:00,15,11,61.1749,1.0253,59.67,71.534,1.1889,60.17,,,,,,,,,,,,,
13001950100,6,9/4/2019 14:30,-04:00,15,11,48.3227,0.894,54.05,52.4284,0.9687,54.12,,,,,,,,,,,,,
13001950100,6,9/4/2019 14:45,-04:00,15,11,52.1281,0.9531,54.69,56.9218,1.0328,55.11,,,,,,,,,,,,,
13001950100,6,9/4/2019 15:00,-04:00,15,11,62.1458,1.0853,57.26,76.651,1.3193,58.1,,,,,,,,,,,,,
13001950100,6,9/4/2019 15:15,-04:00,15,11,57.0413,1.0225,55.79,64.4435,1.1487,56.1,,,,,,,,,,,,,
13001950100,6,9/4/2019 15:30,-04:00,15,11,55.4403,1.0022,55.32,61.1303,1.1031,55.41,,,,,,,,,,,,,
13001950100,6,9/4/2019 15:45,-04:00,15,11,51.7489,1.0663,48.53,56.612,1.1924,47.48,,,,,,,,,,,,,
13001950100,6,9/4/2019 16:00,-04:00,15,11,57.7933,1.0594,54.55,61.1179,1.1184,54.65,,,,,,,,,,,,,
13001950100,6,9/4/2019 16:15,-04:00,15,11,63.8451,1.13,56.5,74.3593,1.2964,57.36,,,,,,,,,,,,,
13001950100,6,9/4/2019 16:30,-04:00,15,11,61.8799,1.1408,54.24,67.371,1.2282,54.85,,,,,,,,,,,,,
13001950100,6,9/4/2019 16:45,-04:00,15,11,75.5808,1.2534,60.3,87.8927,1.4257,61.65,,,,,,,,,,,,,
13001950100,6,9/4/2019 17:00,-04:00,15,11,62.8351,1.0809,58.13,73.4741,1.2375,59.37,,,,,,,,,,,,,
13001950100,6,9/4/2019 17:15,-04:00,15,11,67.7124,1.185,57.14,77.3247,1.3342,57.95,,,,,,,,,,,,,
13001950100,6,9/4/2019 17:30,-04:00,15,11,67.3653,1.2217,55.14,69.7038,1.263,55.19,,,,,,,,,,,,,
13001950100,6,9/4/2019 17:45,-04:00,15,11,55.5356,1.0093,55.03,58.6544,1.065,55.07,,,,,,,,,,,,,
13001950100,6,9/4/2019 18:00,-04:00,15,11,53.4613,0.9518,56.17,58.9517,1.0403,56.67,,,,,,,,,,,,,
13001950100,6,9/4/2019 18:15,-04:00,15,11,41.1939,0.7515,54.82,45.2741,0.8244,54.92,,,,,,,,,,,,,
13001950100,6,9/4/2019 18:30,-04:00,15,11,38.1328,0.703,54.25,44.299,0.8157,54.31,,,,,,,,,,,,,
13001950100,6,9/4/2019 18:45,-04:00,15,11,38.1328,0.703,54.25,44.299,0.8157,54.31,,,,,,,,,,,,,
13001950100,6,9/4/2019 19:00,-04:00,15,11,23.1458,0.4263,54.29,31.0232,0.5707,54.36,,,,,,,,,,,,,
13001950100,6,9/4/2019 19:15,-04:00,15,11,30.3657,0.5393,56.3,40.7189,0.7122,57.17,,,,,,,,,,,,,
13001950100,6,9/4/2019 19:30,-04:00,15,11,26.5374,0.4812,55.15,32.5538,0.5873,55.43,,,,,,,,,,,,,
13001950100,6,9/4/2019 19:45,-04:00,15,11,26.6675,0.4853,54.95,32.6748,0.5921,55.18,,,,,,,,,,,,,
13001950100,6,9/4/2019 20:00,-04:00,15,11,21.1511,0.3751,56.39,24.8291,0.4366,56.87,,,,,,,,,,,,,
13001950100,6,9/4/2019 20:15,-04:00,15,11,17.9521,0.3307,54.28,22.7045,0.4176,54.37,,,,,,,,,,,,,
13001950100,6,9/4/2019 20:30,-04:00,15,11,20.9201,0.3885,53.85,23.9101,0.4423,54.06,,,,,,,,,,,,,
13001950100,6,9/4/2019 20:45,-04:00,15,11,20.02,0.354,56.56,25.9584,0.456,56.92,,,,,,,,,,,,,
13001950100,6,9/4/2019 21:00,-04:00,15,11,14.974,0.2703,55.39,24.1218,0.4337,55.62,,,,,,,,,,,,,
13001950100,6,9/4/2019 21:15,-04:00,15,11,14.1733,0.2615,54.19,22.7351,0.42,54.14,,,,,,,,,,,,,
13001950100,6,9/4/2019 21:30,-04:00,15,11,10.2949,0.1891,54.43,17.5046,0.3215,54.45,,,,,,,,,,,,,
13001950100,6,9/4/2019 21:45,-04:00,15,11,10.2949,0.1891,54.43,17.5046,0.3215,54.45,,,,,,,,,,,,,
13001950100,6,9/4/2019 22:00,-04:00,15,11,42.6353,0.8451,50.45,69.6246,1.3839,50.31,,,,,,,,,,,,,
13001950100,6,9/4/2019 22:15,-04:00,15,11,14.2193,0.2588,54.95,24.8537,0.4517,55.02,,,,,,,,,,,,,
13001950100,6,9/4/2019 22:30,-04:00,15,11,5.028,0.0923,54.5,8.8906,0.163,54.53,,,,,,,,,,,,,
13001950100,6,9/4/2019 22:45,-04:00,15,11,5.0337,0.0924,54.48,8.8879,0.163,54.51,,,,,,,,,,,,,
13001950100,6,9/4/2019 23:00,-04:00,15,11,21.9435,0.3986,55.06,45.9313,0.833,55.14,,,,,,,,,,,,,
13001950100,6,9/4/2019 23:15,-04:00,15,11,5.1359,0.1023,50.21,10.1781,0.2045,49.76,,,,,,,,,,,,,
13001950100,6,9/4/2019 23:30,-04:00,15,11,16.7156,0.2802,59.66,39.0938,0.651,60.05,,,,,,,,,,,,,
13001950100,6,9/4/2019 23:45,-04:00,15,11,21.3023,0.3769,56.52,39.9324,0.7082,56.39,,,,,,,,,,,,,
13001950100,6,9/5/2019 0:00,-04:00,15,11,0.9543,0.0163,58.41,2.694,0.0463,58.21,,,,,,,,,,,,,
13001950100,6,9/5/2019 0:15,-04:00,15,11,0.8489,0.0155,54.88,2.3167,0.0422,54.89,,,,,,,,,,,,,
13001950100,6,9/5/2019 0:30,-04:00,15,11,6.348,0.1361,46.65,22.7147,0.4963,45.77,,,,,,,,,,,,,
13001950100,6,9/5/2019 0:45,-04:00,15,11,1.695,0.0292,58.13,4.7059,0.081,58.12,,,,,,,,,,,,,
13001950100,6,9/5/2019 1:00,-04:00,15,11,0.5058,0.0092,54.83,0.6623,0.0121,54.84,,,,,,,,,,,,,
13001950100,6,9/5/2019 1:15,-04:00,15,11,0.5058,0.0092,54.83,0.6623,0.0121,54.84,,,,,,,,,,,,,
13001950100,6,9/5/2019 1:30,-04:00,15,11,0.5058,0.0092,54.83,0.6623,0.0121,54.84,,,,,,,,,,,,,
13001950100,6,9/5/2019 1:45,-04:00,15,11,0.5058,0.0092,54.83,0.6623,0.0121,54.84,,,,,,,,,,,,,
13001950100,6,9/5/2019 2:00,-04:00,15,11,0.1375,0.0025,54.83,0.1646,0.003,54.86,,,,,,,,,,,,,
13001950100,6,9/5/2019 2:15,-04:00,15,11,0.1375,0.0025,54.83,0.1646,0.003,54.86,,,,,,,,,,,,,
13001950100,6,9/5/2019 2:30,-04:00,15,11,0.1375,0.0025,54.83,0.1646,0.003,54.86,,,,,,,,,,,,,
13001950100,6,9/5/2019 2:45,-04:00,15,11,0.1375,0.0025,54.83,0.1646,0.003,54.86,,,,,,,,,,,,,
13001950100,6,9/5/2019 3:00,-04:00,15,11,0.1126,0.0021,53.99,0.1511,0.0028,53.94,,,,,,,,,,,,,
13001950100,6,9/5/2019 3:15,-04:00,15,11,0.1126,0.0021,53.99,0.1511,0.0028,53.94,,,,,,,,,,,,,
13001950100,6,9/5/2019 3:30,-04:00,15,11,6.9909,0.1172,59.66,45.4027,0.7603,59.72,,,,,,,,,,,,,
13001950100,6,9/5/2019 3:45,-04:00,15,11,2.3906,0.0382,62.63,15.1267,0.2402,62.98,,,,,,,,,,,,,
13001950100,6,9/5/2019 4:00,-04:00,15,11,1.9884,0.0362,54.9,3.5452,0.0645,54.93,,,,,,,,,,,,,
13001950100,6,9/5/2019 4:15,-04:00,15,11,15.296,0.271,56.45,45.6129,0.8064,56.56,,,,,,,,,,,,,
13001950100,6,9/5/2019 4:30,-04:00,15,11,1.9884,0.0362,54.9,3.5452,0.0645,54.93,,,,,,,,,,,,,
13001950100,6,9/5/2019 4:45,-04:00,15,11,1.9884,0.0362,54.9,3.5452,0.0645,54.93,,,,,,,,,,,,,
13001950100,6,9/5/2019 5:00,-04:00,15,11,17.23,0.3142,54.84,22.1259,0.403,54.9,,,,,,,,,,,,,
13001950100,6,9/5/2019 5:15,-04:00,15,11,17.23,0.3142,54.84,22.1259,0.403,54.9,,,,,,,,,,,,,
13001950100,6,9/5/2019 5:30,-04:00,15,11,31.1669,0.547,56.98,44.861,0.7814,57.41,,,,,,,,,,,,,
13001950100,6,9/5/2019 5:45,-04:00,15,11,19.9171,0.3666,54.33,23.753,0.434,54.73,,,,,,,,,,,,,
13001950100,6,9/5/2019 6:00,-04:00,15,11,39.3653,0.7393,53.24,43.5891,0.822,53.03,,,,,,,,,,,,,
13001950100,6,9/5/2019 6:15,-04:00,15,11,36.7729,0.659,55.8,40.145,0.7186,55.86,,,,,,,,,,,,,
13001950100,6,9/5/2019 6:30,-04:00,15,11,66.6624,1.1474,58.1,82.4219,1.4046,58.68,,,,,,,,,,,,,
